MOFname,linker-SMILES,RDKitLinkerSanity
JOPWUI_clean,['c1ccc(OCC(COc2cccc(C(=O)[O])c2)(COc2cc(ccc2)C(=O)[O])COc2cccc(c2)C(=O)[O])cc1C(=O)[O]'],True
JOQSIT_clean,,
JOQSOZ_clean,['n1ccc(/N=C/[N]c2ccncc2)cc1'],True
JOQZUM_clean,['N#[C]'],True
JORBAV_clean,['N#[C]'],True
JORLEJ_clean,"['c1cc(ccn1)c1ccc(cc1)N(c1ccc(c2ccc(cc2)N(c2ccc(cc2)c2ccncc2)c2ccc(c3ccncc3)cc2)cc1)c1ccc(c2ccncc2)cc1', 'O(c1ccc(C(=O)[O])cc1)c1ccc(cc1)C(=O)[O]']",True
JORQIS_clean,['Cc1n[nH]c(C)c1c1c([nH]nc1C)C'],True
JORRAL_clean,"['c1ccc2c(Cc3c(O)c(C(=O)[O])cc4c3cccc4)c(O)c(C(=O)[O])cc2c1', 'n1cn(cc1)Cc1ccc(cc1)Cn1cncc1']",True
JORSEQ_clean,"['C(=O)(c1c(c(c2c(c1)cccc2)Cc1c(c(C(=O)[O])cc2c1cccc2)O)O)[O]', '[N]1=C(N=NC=1N)N']",False
JORVET_clean,"['c12c(cccc1)c(c(c(C(=O)[O])c2)O)Cc1c(O)c(C(=O)[O])cc2ccccc12', 'Nc1nnc([NH3])[n]1', 'c1(nc(n[n]1)N)N']",True
JORYUM_clean,['Cc1c(c(C)[nH]n1)c1c(C)n[nH]c1C'],True
JOSNAG01_clean,['[O]C(=O)CCCCC(=O)[O]'],True
JOSNAG_clean,['C(=O)([O])CCCCC(=O)[O]'],True
JOSQEN_clean,"['C1N2CN3CN1CN(C2)C3', '[C](C#N)(C#N)C#N']",True
JOSTIU_clean,['n1c(C(=O)[O])[c][c][c]c1C(=O)[O]'],True
JOVROD_clean,['[C]#N'],True
JOVWOI_clean,['[O]P(=O)([O])[O]'],True
JOVXEZ_clean,"['c1(ccncc1)c1ccncc1', 'C(=O)(C(=O)[O])[O]']",True
JOVYAW_clean,['c1(cc(cc(c1)C#Cc1cc(cc(c1)C(=O)[O])C(=O)[O])C(=O)[O])C(=O)[O]'],True
JOWFOQ_clean,['C1=[N]=CN=N1'],False
JOXPIX_clean,['C(=O)(c1c(C(=O)[O])nccn1)[O]'],True
JOYKUF_clean,['C1(=O)[C](C=C(C=C1)C1=C[C](C(=O)C=C1)C(=O)[O])C(=O)[O]'],True
jp102463p_si_002_clean,['O=C(c1ccc(C(=O)[O])cc1)[O]'],True
jp102463p_si_004_clean,['O=C(c1ccc(C(=O)[O])cc1)[O]'],True
jp2064408_si_002_clean,['c1c(C(=O)[O])cc(C(=O)[O])cc1C(=O)[O]'],True
jp209895d_si_002_clean,['c1(C(=O)[O])ccc(CN2CCN(CCN(CC2)Cc2ccc(cc2)C(=O)[O])Cc2ccc(cc2)C(=O)[O])cc1'],True
jp302979a_si_002_clean,"['c1(C(=O)[O])cc(cc(c1)C(=O)[O])C(=O)[O]', 'O(OO[O])O[O].[O]']",True
JUCGUL_clean,"['C(=O)(c1ccc(cc1)c1c(cc(c2ccc(C(=O)[O])cc2)c(c1)c1ccc(C(=O)[O])cc1)c1ccc(C(=O)[O])cc1)[O]', 'c1cc(/C=C/c2ccc(/C=C/c3ccncc3)cc2)ccn1']",True
JUFBIX_clean,"['n1cn(c2ccc3c(c2)c2c(ccc(n4cncc4)c2)o3)cc1', '[O]C(=O)c1ccc(cc1)C(c1ccc(C(=O)[O])cc1)(C(F)(F)F)C(F)(F)F']",True
JUFREJ_clean,"['n1cnc(cc1C(=O)[O])C(=O)[O]', 'N(=O)(=O)[O]']",True
JUFZER_clean,"['C(=O)(c1c(c2cc(cc(c2)C(=O)[O])C(=O)[O])ccc(c1)C(=O)[O])[O]', 'O=C([O])C(=O)[O]']",True
JUGLAA_clean,"['[B]1(n2c([C](c3n1c(c(C(=O)[O])c3C)C)c1ccccc1)c(C)c(c2C)C(=O)[O])(F)F', 'n1ccc(CCCc2ccncc2)cc1']",False
JUGQIN_clean,"['C(=O)(c1cc(cc(c1)C(=O)[O])OCCOc1cc(cc(c1)C(=O)[O])C(=O)[O])[O]', 'O=N(=O)[O]']",True
JUGQOT_clean,"['C(=O)(c1cc(cc(c1)C(=O)[O])OCCOc1cc(cc(c1)C(=O)[O])C(=O)[O])[O]', 'O=N(=O)[O]']",True
JUJMOS_clean,['C(=O)(c1ccc(cc1)N(C)c1ccc(C(=O)[O])cc1)[O]'],True
JUJTAL_clean,"['c1c(cc2c(cc(C(=O)Nc3cnccc3)cc2)c1)C(=O)Nc1cccnc1', 'c1(cc(cc(C(=O)[O])c1)C(=O)[O])C(=O)[O]']",True
JUJZEV_clean,"['O=C([O])c1cc(C(=O)[O])c(P(=O)([O])[O])cc1C(=O)[O]', 'n1cn(cc1)Cc1cc(ccc1)Cn1cncc1']",True
JUJZIZ_clean,"['O=C([O])c1c(P(=O)([O])[O])cc(c(c1)C(=O)[O])C(=O)[O]', 'c1nccn1Cc1ccc(cc1)Cn1cncc1']",True
JUMCOL_clean,['c1cc(ccc1C(=O)[O])C(=O)[O]'],True
JUMCUR_clean,['O=C(c1ccc(C(=O)[O])cc1)[O]'],True
JUMDAY_clean,['c1c(ccc(c1)C(=O)[O])C(=O)[O]'],True
JUMDEC_clean,['c1c(ccc(c1)C(=O)[O])C(=O)[O]'],True
JUNBOL_clean,"['[O]C(=O)c1cc(Oc2ccc(cc2)C(=O)O)cc(c1)C(=O)[O]', 'O=C([O])c1ccc(Oc2cc(cc(c2)C(=O)[O])C(=O)[O])cc1']",True
JUNBUR_clean,['c1(C(=O)[O])cc(C(=O)[O])cc(c1)C(=O)[O]'],True
JUPBUT_clean,['C(=O)(c1[c]c([c]c([c]1)C(=O)[O])[C]N1[C]=[C][C@H]([C]=[C]1)C(=O)[O])[O]'],True
JUQTOG_clean,['O=C([O])[C]1N=CN=C1'],True
JUQVAU_clean,['O=C(c1cnc[n]1)[O]'],True
JURKIS_clean,['C(=O)(COc1cc(c(c(c1)C)c1cc(c2c3c1ccc1c3c(cc2)c(cc1c1c(C)cc(cc1C)OCC(=O)[O])c1c(cc(cc1C)OCC(=O)[O])C)c1c(cc(cc1C)OCC(=O)[O])C)C)[O]'],True
JUSBAC_clean,"['c12n[n]nc1cccc2', 'c1c(cc(cc1c1ccc(C(=O)[O])cc1)C(=O)[O])C(=O)[O]']",True
JUSHAI_clean,"['[O]C(=O)c1cc(cc(c1)C(=O)[O])C(=O)[O]', 'c1cc(=c2ccn(cc2)O)ccn1O']",True
JUSHIQ_clean,"['c1cc(=c2ccn(cc2)O)ccn1O', 'O=C([O])c1cc(cc(c1)C(=O)[O])C(=O)[O]']",True
JUSKAL_clean,"['c1(cc(c2c3cc(c(cc3c(c3cc(c(cc23)OC)OC)c2cc(C(=O)O)[c]c(C(=O)[O])c2)OC)OC)cc(C(=O)O)c1)C(=O)[O]', 'O=C(c1cc(cc(C(=O)[O])c1)c1c2cc(c(cc2c(c2c[c]cc(C(=O)[O])c2)c2cc(OC)c(OC)cc12)OC)OC)O.O[C]=O', 'OC(=O)c1cc(cc(C(=O)[O])[c]1)c1c2c(c(c3cc(C(=O)[O])[c][c]c3)c3cc(c(cc13)OC)OC)cc(OC)c(OC)c2.O[C]=O']",True
JUTCIM_clean,['C(=O)(c1cc(c(c2c(cc(cc2N(=O)=O)C(=O)[O])N(=O)=O)c(c1)N(=O)=O)N(=O)=O)[O]'],True
JUTCOS_clean,"['c1cc(c[c]c1c1c(N(=O)=O)cc(C(=O)[O])c[c]1)C(=O)[O].[N]O[O].[N](O[O])O[O].[O][O]', 'c1(c(cc(C(=O)[O])cc1)N(=O)=O)c1c(N(=O)=O)cc(C(=O)[O])cc1']",True
JUTCUW_SL,['N#[C]'],True
JUVROJ_clean,['C(=O)(c1cc(cc(c1)OCCOc1cc(C(=O)[O])cc(C(=O)[O])c1)C(=O)[O])[O]'],True
JUVWUU_clean,['c12c(C(=O)[O])ccc(c1cccc2)C(=O)[O]'],True
JUWBIO_clean,"['C1=[N]=CN=N1', 'O=C([O])C(=O)[O]']",False
JUXFOZ_clean,['[O]C(=O)c1cc(cc(C(=O)[O])c1)c1c(c(c(c2cc(C(=O)[O])cc(C(=O)[O])c2)c(c1C)C)C)C'],True
JUXZOT_clean,['C(=O)(c1cc(c(C(=O)[O])cc1c1ccc(C(=O)[O])cc1)c1ccc(C(=O)[O])cc1)[O]'],True
JUYBEM_clean,['C(=O)(c1c[c]cc(C(=O)[O])c1)[O].[C@H]12[C@@H]3[C@@H]4[C@H]1[C@@]12[C@H]2[C@@H]5[C@H]([C@@H]12)[C@@]345.C(=O)(c1cc(C(=O)[O])c[c]c1)[O]'],True
JUYJIY_clean,['[O]C(=O)c1cc(c(C(=O)[O])cc1)c1ccc(c2c(C(=O)[O])ccc(C(=O)[O])c2)cc1'],True
JUYROM_clean,"['Oc1cc(cc(C(=O)[O])c1)C(=O)[O]', 'c1cc(ccn1)c1ccncc1']",True
JUZSEE_clean,"['c1(C)nnn[n]1', 'c1cccc2c1nc([C@@H](C)[O])[n]2', '[n]1nnn[c]1.C.[H].[H]']",True
JUZXAD_clean,['c1cc(ccn1)c1nnc(c2ccncc2)o1'],True
jz4002345_si_006_clean,['O=C(c1ccc(cc1)C(=O)[O])[O]'],True
KABNIL_clean,['c1c(c(cc(c1C(=O)[O])C(=O)[O])C(=O)[O])C(=O)[O]'],True
KABXAO_clean,['n1ccnc(c1)C(=O)[O]'],True
KABXES_clean,['c1(N(=O)=O)cc(C(=O)[O])cc(C(=O)[O])c1'],True
KABXIW_clean,['N(=O)(=O)c1cc(C(=O)[O])cc(C(=O)[O])c1'],True
KABXOC_clean,['N(=O)(=O)c1cc(C(=O)[O])cc(C(=O)[O])c1'],True
KACKIL_clean,"['c1(C(=O)[O])cc(cc(C(=O)[O])c1)C(=O)[O]', 'O=O']",True
KACZEV_clean,"['c1c(C(=O)[O])ccnc1', '[N]([N]c1ccc(C(=O)[O])cc1)c1ccc(C(=O)[O])cc1']",True
KACZIZ_clean,"['c1cc(C(=O)[O])c(N)cn1', 'O=C([O])c1ccc([N][N]c2ccc(C(=O)[O])cc2)cc1']",True
KADLOT_clean,['C(=O)(c1ccc(cc1)c1cncnc1)[O]'],True
KADLUZ_clean,['C(=O)(c1ccc(c2cncnc2)cc1)[O]'],True
KAFTUI_clean,['FC(C(c1ccc(cc1)C(=O)[O])(C(F)(F)F)c1ccc(C(=O)[O])cc1)(F)F'],True
KAGVUL_clean,['[O]S(=O)(=O)[O]'],True
KAGWEW_clean,['O=S(=O)([O])[O]'],True
KAHKUB01_clean,['[C]#N'],True
KAHKUB02_clean,['[C]#N'],True
KAHKUB_clean,['[C]#N'],True
KAHMOW_clean,['[O]C(=O)c1ccc(C(c2ccc(C(=O)[O])cc2)(C(F)(F)F)C(F)(F)F)cc1'],True
KAHNOX_clean,['[C]#N'],True
KAHPUE_clean,"['[C]#N', '[C]([C][C]/[C]=[C]/[C][C][C][N])[N]']",True
KAHYEY_clean,"['[O]P(=O)([O])[O]', 'C(=O)(C(=O)[O])[O]']",True
KAHYID_clean,['c1(cccc(C(=O)[O])n1)C(=O)[O]'],True
KAHYOJ_clean,['c1(cccc(C(=O)[O])n1)C(=O)[O]'],True
KAHYUP_clean,['C(=O)([O])c1cccc(C(=O)[O])n1'],True
KAJZIH_clean,['O=C([O])c1cc(C(=O)[O])cc(c1)C(=O)[O]'],True
KAKBUW_clean,"['C(=O)(c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)[O])c1ccc(cc1)C(=O)[O])[O]', '[N][C][O]']",True
KAKCAD_clean,['C(=O)(c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)[O])c1ccc(cc1)C(=O)[O])[O]'],True
KAKCEH01_clean,['O=C([O])c1ccc(cc1)c1cc(c2ccc(C(=O)[O])cc2)cc(c2ccc(C(=O)[O])cc2)c1'],True
KAKCEH02_clean,['[O]C(=O)c1ccc(c2cc(c3ccc(C(=O)[O])cc3)cc(c3ccc(cc3)C(=O)[O])c2)cc1'],True
KAKCEH_clean,['O=C([O])c1ccc(cc1)c1cc(cc(c2ccc(C(=O)[O])cc2)c1)c1ccc(cc1)C(=O)[O]'],True
KALFEK_clean,"['c1cc(ccn1)[C@H]1[C@H](c2ccncc2)[C@H]([C@@H]1c1ccncc1)c1ccncc1', 'O=C(c1cccc(c1)C(=O)[O])[O]']",True
KALFOU_clean,"['n1ccc(cc1)[C@H]1[C@H](c2ccncc2)[C@H]([C@@H]1c1ccncc1)c1ccncc1', '[O]C(=O)c1cccc(c1)C(=O)[O]']",True
KALGAH_clean,"['n1ccc(cc1)[C@H]1[C@H](c2ccncc2)[C@H]([C@@H]1c1ccncc1)c1ccncc1', 'c1(cccc(c1)C(=O)[O])C(=O)[O]']",True
KALGEL_clean,"['n1ccc(cc1)[C@@H]1[C@@H](c2ccncc2)[C@@H]([C@H]1c1ccncc1)c1ccncc1', 'c1(cc(C(=O)[O])ccc1)C(=O)[O]']",True
KANDAG_clean,"['c1(ccc(cc1)C(=O)[O])C(=O)[O]', 'c1cc(ccn1)c1ccc(c(c1F)F)c1ccncc1']",True
KANDIO_clean,"['c1(ccc(cc1)C(=O)[O])C(=O)[O]', 'c1cc(ccn1)c1ccc(c(c1F)F)c1ccncc1']",True
KANMIX_clean,['[O]C(=O)c1cncc(c1)C(=O)[O]'],True
KAPGEP_clean,"['Nc1c(OCCOc2c(cccc2)N)cccc1', '[NH]c1ccccc1OCCOc1ccccc1[NH]']",True
KAPHOB_clean,"['n1ccc(cc1)c1ccncc1', '[C]#N']",True
KAPHUH_clean,"['n1ccc(cc1)c1ccncc1', '[C]#N']",True
KARLUM_clean,"['c1cc(c2ccc(cc2)C(=O)[O])ccn1', 'C(=O)(c1cc2ccc(C(=O)[O])cc2cc1)[O]']",True
KARNAU_clean,"['c1cc(ccn1)c1ccc(cc1)c1ccc(cc1)C(=O)[O]', 'C(=O)(c1cc2ccc(C(=O)[O])cc2cc1)[O]']",True
KARNID_clean,"['c1(cc(cc(c1)C(=O)[O])C(=O)c1cc(cc(c1)C(=O)[O])C(=O)[O])C(=O)[O]', 'c1(cc(cc(C(=O)[O])c1)C([O])([O])c1cc(C(=O)[O])cc(c1)C(=O)[O])C(=O)[O]']",True
KARTAA_clean,['O=S(=O)([O])[O]'],True
KASPOL_clean,['[P@](=O)(c1ccc([P@](=O)(OC)[O])cc1)([O])OC'],True
KASRAZ_clean,['[O]C(=O)c1ccc(C(=C(c2ccc(cc2)C(=O)[O])c2ccc(cc2)C(=O)[O])c2ccc(cc2)C(=O)[O])cc1'],True
KASRED_clean,['[O]C(=O)c1ccc(C(=C(c2ccc(cc2)C(=O)[O])c2ccc(cc2)C(=O)[O])c2ccc(cc2)C(=O)[O])cc1'],True
KASTIK_clean,"['C\\1/2=C(/c3ccc(/C(=C\\4/C=CC(=N4)/C(=c\\4/cc/c(=C(/C(=N2)C=C1)\\c1ccc(cc1)n1ccnc1)/[n]4)/c1ccc(cc1)n1ccnc1)/c1ccc(cc1)n1cncc1)[n]3)\\c1ccc(cc1)n1ccnc1', 'c1cc(C(=O)[O])ccc1c1ccc(cc1)C(=O)[O]', '[O]C(=O)c1ccc(cc1)c1cc[c]cc1']",True
KATDAM_clean,"['C(=O)(c1c(C(=O)[O])c(ccc1)n1ccc(=O)cc1)[O]', 'c1c(Cn2ccnc2)ccc(c1)Cn1ccnc1']",True
KAVGAQ_clean,"['C(=O)([O])[C]1N=CN=C1C(=O)[O]', 'c1cc(c2ccncc2)ccn1']",True
KAVJEX01_clean,['O=C([O])c1ccc(C(=O)[O])c([N])c1'],True
KAVJEX_clean,['C(=O)(c1c(c(c(c(c1)N)C(=O)[O])N)N)[O]'],True
KAVKIC_clean,['c1nc(c(C(=O)[O])[n]1)C(=O)[O]'],True
KAVLID_clean,"['n1ccc(cc1)c1ccncc1', '[O]C(=O)c1ccc(Oc2ccc(cc2)C(=O)[O])cc1']",True
KAVNIH_clean,"['C(=O)(c1c2ccccc2c(C(=O)[O])c2c1cccc2)[O]', 'c1cn(cn1)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)n1ccnc1)c1ccc(cc1)n1ccnc1']",True
KAVTEI_clean,"['c1(ccc(cc1)C(=O)[O])C(=O)[O]', 'c1cc(ccn1)CCCc1ccncc1']",True
KAVTUY_clean,['P(=O)(Cc1cc(cc(c1)CP(=O)([O])[O])CP(=O)([O])[O])([O])[O]'],True
KAVXAI_clean,"['c1(C)c(C)c(c(c(C)c1C(=O)[O])C)C(=O)[O]', '[C]12[C@@]34[C]5[C@@]67[C]8[C@@]9%10[C]%11[C@@]%12([C]%13[C@]%14([C]%15[C@@]1([C]3%14)[C@]%10([C@@]258)[C@@]%11%13%15)[N@@]47%12)[C]69.[C@]123[C]4[C@@]56[C]7[C@]89[N@@]%10%11[C@]%12([C]%13[C@]%14([C]%15[C@@]([C]58)([C]9[C@@]%10%13%15)[C@@]36%14)[C]1%12)[C]2[C@]47%11']",False
KAWBOB_clean,['c1(=O)n(c(=O)n(c(=O)n1CCC(=O)[O])CCC(=O)[O])CCC(=O)[O]'],True
KAWHEY_clean,['C(=O)(c1ccc(cc1)n1cc(nn1)c1cc(c2cn(nn2)c2ccc(cc2)C(=O)[O])cc(c1)c1cn(nn1)c1ccc(cc1)C(=O)[O])[O]'],True
KAXFUM_clean,['C1(=O)[CH]C(=O)N=CN1'],True
KAXQIL_clean,['C(=O)(c1ccc(cc1)S(=O)(=O)c1ccc(C(=O)[O])cc1)[O]'],True
KAXZUG_clean,"['c1cc(c(C(=O)[O])cc1C(=O)[O])C(=O)[O]', 'N1=C[N]N([CH]1)Cc1c(c(c(c(c1C)Cn1ncnc1)C)Cn1ncnc1)C']",True
KAYBIX_clean,['[O]C(=O)c1ncc(cc1)C(=O)[O]'],True
KAYBUJ_clean,['[O]C(=O)c1nccc(C(=O)[O])c1'],True
KAYCIY_clean,['n1cc(C(=O)[O])cc(C(=O)[O])c1'],True
KEBFII_clean,['c1(cnccc1)CCC(=O)[O]'],True
KECRAL10_clean,['N#[C]'],True
KECRAL12_clean,"['N#[C]', '[C]#[C]']",True
KECRAL_clean,['[C]#N'],True
KEDJAG01_clean,['[O]C(=O)C(=O)[O]'],True
KEDJAG02_clean,['[O]C(=O)C(=O)[O]'],True
KEDJAG03_clean,['[O]C(=O)C(=O)[O]'],True
KEDJAG04_clean,['[O]C(=O)C(=O)[O]'],True
KEDJAG06_clean,['[O]C(=O)C(=O)[O]'],True
KEDJAG08_clean,['[O]C(=O)C(=O)[O]'],True
KEDJAG10_clean,['[O]C(=O)C(=O)[O]'],True
KEDJAG12_clean,['[O]C(=O)C(=O)[O]'],True
KEDJAG14_clean,['[O]C(=O)C(=O)[O]'],True
KEDJAG16_clean,['[O]C(=O)C(=O)[O]'],True
KEDJAG18_clean,['[O]C(=O)C(=O)[O]'],True
KEDJAG20_clean,['[O]C(=O)C(=O)[O]'],True
KEDJAG22_clean,['[O]C(=O)C(=O)[O]'],True
KEDJAG24_clean,['[O]C(=O)C(=O)[O]'],True
KEDJAG26_clean,['[O]C(=O)C(=O)[O]'],True
KEDJAG28_clean,['[O]C(=O)C(=O)[O]'],True
KEDJAG_clean,['[O]C(=O)C(=O)[O]'],True
KEDNOY_clean,['O=C(C)[C](C(=O)C)C#N'],True
KEDQAN_clean,['N(c1ccc(c2ccc(cc2)C(=O)[O])cc1)(c1ccc(cc1)c1ccc(cc1)C(=O)[O])c1ccc(cc1)c1ccc(cc1)C(=O)[O]'],True
KEFBEE_clean,['C(=O)(c1cc(cc(C(=O)[O])c1)C#Cc1cc(C(=O)[O])cc(C(=O)[O])c1)[O]'],True
KEFBII_clean,['O=C([O])c1cc(cc(c1)C(=O)[O])C#Cc1cc(cc(C(=O)[O])c1)C(=O)[O]'],True
KEFBOO_clean,['c1(cc(cc(C(=O)[O])c1)C#Cc1cc(C(=O)[O])cc(c1)C(=O)[O])C(=O)[O]'],True
KEFFEI01_clean,['C(=O)[O]'],True
KEFFEI_clean,['C(=O)[O]'],True
KEFWAV_clean,['C(=O)([O])c1oc(C(=O)[O])cc1'],True
KEFWID_clean,['c1(ccc(C(=O)[O])o1)C(=O)[O]'],True
KEGYAX_clean,['[C@@H]1([C@H]([C@H]([C@H]([C@H]([C@H]1C(=O)O)C(=O)[O])C(=O)O)C(=O)[O])C(=O)O)C(=O)[O]'],True
KEGZOL01_clean,['[C]#N'],True
KEGZOL02_clean,['[C]#N'],True
KEGZOL03_clean,['[C]#N'],True
KEGZOL04_clean,['[C]#N'],True
KEGZOL_clean,['[C]#N'],True
KEHDOS_clean,['n1ncn(c1)[C@@]12C[C@@]3(n4cnnc4)C[C@@H](C1)C[C@@H](C2)C3'],True
KEHFUA_clean,['n1ncn([C@]23C[C@]4(n5cnnc5)C[C@](n5cnnc5)(C2)CN(C4)C3)c1'],True
KEHGEL_clean,['c1n(cnn1)[C@]12C[C@@]3(C[C@@](C1)(n1cnnc1)C[C@](C2)(C3)n1cnnc1)n1cnnc1'],True
KEHGIP_clean,['[C@]12(C[C@@]3(n4cnnc4)C[C@@](C[C@@](n4cnnc4)(C2)C3)(n2cnnc2)C1)n1cnnc1'],True
KEJBOQ_clean_h,['c1(ccncc1)C(=O)[O]'],True
KEJHIQ_clean_h,['c1(ccncc1)C(=O)[O]'],True
KEJQAR01_clean,['[O]P(=O)([O])[O]'],True
KEJQAR_clean,['[O]P(=O)([O])[O]'],True
KELJAN_clean,"['c1ncn[n]1', 'O=O']",True
KENJEU_clean,"['c1(cc(cc(c1)n1cncc1)n1cncc1)n1cncc1', '[O]C(=O)[C@H]1CC[C@H](CC1)C(=O)[O]']",True
KEPPIF_clean,"['O=C([O])[C]([O])C(=O)[O]', '[O]C(C(=O)[O])(C(=O)[O])C(=O)[O]']",True
KEQDER_clean,['c1c(C(=O)[O])cc(cc1C#Cc1ccc(cc1)C(=C(c1ccc(cc1)C#Cc1cc(C(=O)[O])cc(c1)C(=O)[O])c1ccc(cc1)C#Cc1cc(C(=O)[O])cc(c1)C(=O)[O])c1ccc(cc1)C#Cc1cc(C(=O)[O])cc(c1)C(=O)[O])C(=O)[O]'],True
KESBOA_clean,['c1ccc([C](c2ccc[n]2)c2ccncc2)[n]1'],True
KESBUG_clean,['c1ccc([C](c2ccc[n]2)c2ccncc2)[n]1'],True
KESGAS_clean,"['S(=O)(=O)(NCC(=O)[O])c1ccc(cc1)C(=O)[O]', 'c1(ccncc1)c1ccncc1']",True
KESHAT_clean,"['n1c([nH]c(C(=O)[O])c1C(=O)[O])C', 'C(=O)(C(=O)[O])[O]']",True
KETHEY01_clean,['c1(cc(cc(C(=O)[O])c1)C(=O)[O])c1ccncc1'],True
KETHEY02_clean,['c1cc(ccn1)c1cc(C(=O)[O])cc(C(=O)[O])c1'],True
KETHEY_clean,['c1(cc(cc(c1)C(=O)[O])C(=O)[O])c1ccncc1'],True
KETSEI_clean,['[O]C(=O)CCCC(=O)[O]'],True
KEVVIS_clean,"['[O]C(=O)c1ccc(cc1)C(c1ccc(cc1)C(=O)[O])(C(F)(F)F)C(F)(F)F', 'c1cc(ccn1)CCCc1ccncc1']",True
KEVWUF_clean,['C(=O)(c1cccc(C(=O)[O])n1)[O]'],True
KEWBUL_clean,"['c1c(ccc2c3ccc(C(=O)[O])cc3C(C)(C)c12)C(=O)[O]', 'N(=O)(=O)[O]']",True
KEWJIG_clean,['[C@@H]12[C@H]3[C@H]4[C@@H]1[C@@]12[C@@H]2[C@H]5[C@@H]([C@H]12)[C@]345.[C@H]12[C@@H]3[C@@H]4[C@H]([C@H]5[C@H]6[C@H]7[C@H]8[CH][C@@H]5[C@]678)[C@H]([CH]1)[C@]234.C1[C]2C[C]3C[C](C2)C[C]1C3.[C@@H]12[C@H]3[C@H]4[C@@H]1[C@@]12[C@@H]2[C@H]5[C@@H]([C@H]12)[C@]345.[C@@H]12[C@H]3[C@H]4[C@@H]1[C@@]12[C@@H]2[C@H]5[C@@H]([C@H]12)[C@]345.O=P(=O)O.[O]P([O])[O].O=P(=O)O.O=P(=O)O'],True
KEWNUX_clean,"['c12ccccc1nccn2', '[O]P(=O)([O])[O]']",True
KEWZET_clean,['c1(cc(cc(c1)C#Cc1cc(cc(c1)C(=O)[O])C(=O)[O])C(=O)[O])C(=O)[O]'],True
KEXFAU_clean,"['NCCCCCCCCCN', '[C]#N']",True
KEXFIC10_clean,"['[C]#N', '[N][C][C]([N])[C]']",True
KEXFIC_clean,"['[C]#N', '[N][C][C]([N])[C]']",True
KEXKAB_clean,"['[O]C(=O)CC(=O)[O]', 'c1(ccncc1)c1ccncc1']",True
KEXKEF_clean,"['C(=O)(CC(=O)[O])[O]', 'c1cnccc1CCCc1ccncc1']",True
KEXPOU_clean,"['C(=O)(CC(=O)[O])[O]', 'c1cnccc1CCc1ccncc1']",True
KEYFUR_clean,['c1(c(cccc1)[O])/C=N/CC(=O)[O]'],True
KEYMUY_clean,['Oc1cc(cc(C(=O)[O])c1)C(=O)[O]'],True
KEYROX_clean,['[CH]1N=C([N]N1)C'],True
KEYYET_clean,['[C]#N'],True
KIBDEF_clean,"['[O]C(=O)/C=C/C(=O)[O]', 'O=C([O])C(=O)[O]']",True
KIBDIJ_clean,"['O=C([O])/C=C/C(=O)[O]', '[O]C(=O)C(=O)[O]']",True
KICXAX_clean,"['[O][As]([O])[O].[O]', '[CH]1N=C[N]N1CCCCn1cncn1']",True
KICXEB_clean,"['O=P([O])([O])[O]', 'C(CCN1[CH]N=C[N]1)CN1[CH][N]C=N1', 'C(C[CH]Cn1cncn1)N1[CH]N=C[N]1']",True
KIDDIM_clean,"['C(=O)(c1ccc(C(=O)[O])s1)[O]', 'N12CN3CN(C2)CN(C1)C3']",True
KIDDOS_clean,"['C(=O)(c1ccc(C(=O)[O])s1)[O]', 'N12CN3CN(C2)CN(C1)C3']",True
KIDVIE_clean,['C(=O)(C(=O)[O])[O]'],True
KIDXUR_clean,"['n1nc[n]c1', 'c1c(cc(cc1S([O])([O])[O])C(=O)[O])C(=O)[O]']",True
KIFDIM_clean,"['c1cc(ccn1)c1ccncc1', '[O].[O]OSO[O].[O].[O]']",True
KIFJUF_clean,['c1cc(ccc1C(=O)[O])C(=O)[O]'],True
KIFKAM_clean,['c1cc(ccc1C(=O)[O])C(=O)[O]'],True
KIFKEQ_clean,['O=C([O])c1ccc(cc1)c1ccc(cc1)C(=O)[O]'],True
KIFWUT_clean,"['[O]C(=O)c1ccc(Oc2ccc(C(=O)[O])cc2)cc1', 'n1ccc(cc1)[CH][N][N][CH]c1ccncc1', 'O=S(=O)([O])[O]']",True
KIFXOO_clean,"['OC(=O)c1ccc(Oc2ccc(cc2)C(=O)[O])cc1', 'n1ccc(c2ccncc2)cc1', 'O=C([O])c1ccc(Oc2ccc(cc2)C(=O)[O])cc1']",True
KIGCEK_clean,['[O]C(=O)[C@H]([C@H](O)C)NCc1ccncc1'],True
KIJPUQ_clean,['O=C(c1cccc(C(=O)c2cnccc2)n1)c1cccnc1'],True
KIJRUS_clean,['[O]C(=O)c1ccc(cc1)c1cc(c2cc(c3ccc(C(=O)[O])cc3)cc(c2)c2ccc(cc2)C(=O)[O])cc(c2ccc(cc2)C(=O)[O])c1'],True
KIKDAL_clean,"['C(#N)[S]', 'c1(c(c(C)[nH]n1)c1c(C)[nH]nc1C)C']",True
KIKDEP_clean,"['n1[nH]c(c(c1C)c1c(n[nH]c1C)C)C', 'N#C[S]']",True
KIKDIT_clean,"['n1[nH]c(c(c1C)c1c(n[nH]c1C)C)C', 'C(#N)[S]']",True
KIKDOZ_clean,['Cc1c(c(C)[nH]n1)c1c(C)n[nH]c1C'],True
