MOFname,bandgap,edge_group_selfie,node_selfie,topo,tokenized_edge_selfies,edge_lens,node_plus_topo,tokenized_node_plus_topo,node_plus_topo_lens,mof_string,tokenized_mof_string,mof_string_lens
crs_N37_edge175989,3.850234509,[P][:0benzene][Ring1][FrH0][pop][Ring1][P][pop][Ring1][C][=Branch][=C][C][=Branch][=N][Ring1][O][pop][FrH0][pop][P][pop][Ring2][P][pop],[Fr][C][O][Nd][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][O][C][Branch1][C][Fr][O][Nd][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][C][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=N][O][Ring2][Ring1][=Branch2],crs,"[67, 9, 68, 64, 72, 68, 67, 72, 68, 61, 51, 52, 61, 51, 53, 68, 66, 72, 64, 72, 67, 72, 69, 67, 72]",25,[Fr][C][O][Nd][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][O][C][Branch1][C][Fr][O][Nd][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][C][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=N][O][Ring2][Ring1][=Branch2][&&][crs],"[34, 22, 48, 46, 20, 6, 48, 22, 20, 22, 34, 48, 54, 20, 48, 22, 20, 22, 34, 48, 46, 20, 6, 48, 22, 20, 22, 34, 48, 54, 7, 20, 2, 48, 22, 20, 22, 34, 48, 55, 54, 22, 20, 6, 48, 22, 20, 22, 34, 48, 54, 8, 48, 55, 54, 6, 4, 74]",58,[P][:0benzene][Ring1][FrH0][pop][Ring1][P][pop][Ring1][C][=Branch][=C][C][=Branch][=N][Ring1][O][pop][FrH0][pop][P][pop][Ring2][P][pop][.][Fr][C][O][Nd][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][O][C][Branch1][C][Fr][O][Nd][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][C][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=N][O][Ring2][Ring1][=Branch2][&&][crs],"[105, 13, 110, 89, 148, 110, 105, 148, 110, 75, 57, 58, 75, 57, 59, 110, 104, 148, 89, 148, 105, 148, 111, 105, 148, 8, 90, 75, 104, 102, 72, 56, 104, 75, 72, 75, 90, 104, 110, 72, 104, 75, 72, 75, 90, 104, 102, 72, 56, 104, 75, 72, 75, 90, 104, 110, 58, 72, 2, 104, 75, 72, 75, 90, 104, 111, 110, 75, 72, 56, 104, 75, 72, 75, 90, 104, 110, 59, 104, 111, 110, 56, 6, 131]",85
cds_N127_edge82038,3.674664736,[S][C][C][=C][C][Branch][C][N][Branch][FrH0][pop][Ring1][=Branch][pop][FrH0],[O][Cd][Branch1][C][O][Branch1][N][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][Branch1][N][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][Branch1][N][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1],cds,"[71, 61, 61, 52, 61, 60, 61, 65, 60, 64, 72, 68, 51, 72, 64]",15,[O][Cd][Branch1][C][O][Branch1][N][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][Branch1][N][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][Branch1][N][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][&&][cds],"[48, 23, 20, 22, 48, 20, 45, 45, 22, 22, 7, 20, 22, 34, 22, 7, 54, 1, 20, 45, 45, 22, 7, 22, 20, 22, 34, 22, 7, 54, 1, 20, 45, 45, 22, 22, 7, 20, 22, 34, 22, 7, 54, 1, 45, 22, 7, 22, 20, 22, 34, 22, 7, 54, 1, 4, 72]",57,[S][C][C][=C][C][Branch][C][N][Branch][FrH0][pop][Ring1][=Branch][pop][FrH0][.][O][Cd][Branch1][C][O][Branch1][N][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][Branch1][N][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][Branch1][N][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][&&][cds],"[113, 75, 75, 58, 75, 74, 75, 101, 74, 89, 148, 110, 57, 148, 89, 8, 104, 76, 72, 75, 104, 72, 101, 101, 75, 75, 58, 72, 75, 90, 75, 58, 110, 1, 72, 101, 101, 75, 58, 75, 72, 75, 90, 75, 58, 110, 1, 72, 101, 101, 75, 75, 58, 72, 75, 90, 75, 58, 110, 1, 101, 75, 58, 75, 72, 75, 90, 75, 58, 110, 1, 6, 129]",74
sra_N435_edge215869,3.35548687,[FrH0][C][=C][C][=C][Branch][C][Branch][C][Branch][P][Branch][C][pop][C][pop][=C][FrH0][pop][=C][Ring1][=N][pop][P][Branch][C][pop][C],[Fr][C][C][=C][N][Branch2][Ring2][#Branch1][Co][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][C][C][=Ring2][Ring1][N],sra,"[64, 61, 52, 61, 52, 60, 61, 60, 61, 60, 67, 60, 61, 72, 61, 72, 52, 64, 72, 52, 68, 53, 72, 67, 60, 61, 72, 61]",28,[Fr][C][C][=C][N][Branch2][Ring2][#Branch1][Co][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][C][C][=Ring2][Ring1][N][&&][sra],"[34, 22, 22, 7, 45, 21, 55, 1, 26, 20, 45, 45, 22, 7, 22, 20, 22, 34, 7, 22, 54, 1, 20, 45, 45, 22, 7, 22, 20, 22, 34, 7, 22, 54, 1, 45, 22, 7, 22, 20, 22, 34, 7, 22, 54, 1, 22, 22, 12, 54, 45, 4, 96]",53,[FrH0][C][=C][C][=C][Branch][C][Branch][C][Branch][P][Branch][C][pop][C][pop][=C][FrH0][pop][=C][Ring1][=N][pop][P][Branch][C][pop][C][.][Fr][C][C][=C][N][Branch2][Ring2][#Branch1][Co][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][C][C][=Ring2][Ring1][N][&&][sra],"[89, 75, 58, 75, 58, 74, 75, 74, 75, 74, 105, 74, 75, 148, 75, 148, 58, 89, 148, 58, 110, 59, 148, 105, 74, 75, 148, 75, 8, 90, 75, 75, 58, 101, 73, 111, 1, 80, 72, 101, 101, 75, 58, 75, 72, 75, 90, 58, 75, 110, 1, 72, 101, 101, 75, 58, 75, 72, 75, 90, 58, 75, 110, 1, 101, 75, 58, 75, 72, 75, 90, 58, 75, 110, 1, 75, 75, 63, 110, 101, 6, 154]",83
dmp_N393_edge66816,3.901917696,[FrH0][C][N][C][Branch][C][Branch][FrH0][pop][N][N][Branch][:0methyl][pop][Ring1][#Branch][pop][:0methyl],[Fr][C][Ge][S][Ge][Branch2][Ring1][#Branch2][S][Ge][Branch1][Ring1][C][Fr][Branch1][#C][S][Ge][Branch1][Ring1][C][Fr][Branch1][Ring2][S][Ring1][#Branch2][S][Ring1][=N][S][Ring1][=C][C][Fr],dmp,"[64, 61, 65, 61, 60, 61, 60, 64, 72, 65, 65, 60, 15, 72, 68, 1, 72, 15]",18,[Fr][C][Ge][S][Ge][Branch2][Ring1][#Branch2][S][Ge][Branch1][Ring1][C][Fr][Branch1][#C][S][Ge][Branch1][Ring1][C][Fr][Branch1][Ring2][S][Ring1][#Branch2][S][Ring1][=N][S][Ring1][=C][C][Fr][&&][dmp],"[34, 22, 36, 56, 36, 21, 54, 2, 56, 36, 20, 54, 22, 34, 20, 3, 56, 36, 20, 54, 22, 34, 20, 55, 56, 54, 2, 56, 54, 8, 56, 54, 7, 22, 34, 4, 77]",37,[FrH0][C][N][C][Branch][C][Branch][FrH0][pop][N][N][Branch][:0methyl][pop][Ring1][#Branch][pop][:0methyl][.][Fr][C][Ge][S][Ge][Branch2][Ring1][#Branch2][S][Ge][Branch1][Ring1][C][Fr][Branch1][#C][S][Ge][Branch1][Ring1][C][Fr][Branch1][Ring2][S][Ring1][#Branch2][S][Ring1][=N][S][Ring1][=C][C][Fr][&&][dmp],"[89, 75, 101, 75, 74, 75, 74, 89, 148, 101, 101, 74, 19, 148, 110, 3, 148, 19, 8, 90, 75, 92, 113, 92, 73, 110, 2, 113, 92, 72, 110, 75, 90, 72, 4, 113, 92, 72, 110, 75, 90, 72, 111, 113, 110, 2, 113, 110, 59, 113, 110, 58, 75, 90, 6, 134]",57
sxb_N139_edge37571,3.132606983,[FrH0][C][Branch][O][C][pop][N][Branch][O][C][pop][C][Branch][C][Branch][O][C][pop][Branch][FrH0][pop][C][Branch][O][C][pop][Ring1][#C][pop][O][C],[Fr][C][O][Sm][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][Branch2][Ring2][Ring2][O][C][Branch1][C][Fr][O][Sm][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=N][O][Ring2][Ring1][=Branch2],sxb,"[64, 61, 60, 66, 61, 72, 65, 60, 66, 61, 72, 61, 60, 61, 60, 66, 61, 72, 60, 64, 72, 61, 60, 66, 61, 72, 68, 2, 72, 66, 61]",31,[Fr][C][O][Sm][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][Branch2][Ring2][Ring2][O][C][Branch1][C][Fr][O][Sm][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=N][O][Ring2][Ring1][=Branch2][&&][sxb],"[34, 22, 48, 59, 20, 6, 48, 22, 20, 22, 34, 48, 54, 20, 21, 55, 55, 48, 22, 20, 22, 34, 48, 59, 20, 6, 48, 22, 20, 22, 34, 48, 54, 7, 20, 6, 48, 22, 20, 22, 34, 48, 54, 6, 48, 22, 20, 22, 34, 48, 54, 8, 48, 55, 54, 6, 4, 98]",58,[FrH0][C][Branch][O][C][pop][N][Branch][O][C][pop][C][Branch][C][Branch][O][C][pop][Branch][FrH0][pop][C][Branch][O][C][pop][Ring1][#C][pop][O][C][.][Fr][C][O][Sm][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][Branch2][Ring2][Ring2][O][C][Branch1][C][Fr][O][Sm][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=N][O][Ring2][Ring1][=Branch2][&&][sxb],"[89, 75, 74, 104, 75, 148, 101, 74, 104, 75, 148, 75, 74, 75, 74, 104, 75, 148, 74, 89, 148, 75, 74, 104, 75, 148, 110, 4, 148, 104, 75, 8, 90, 75, 104, 116, 72, 56, 104, 75, 72, 75, 90, 104, 110, 72, 73, 111, 111, 104, 75, 72, 75, 90, 104, 116, 72, 56, 104, 75, 72, 75, 90, 104, 110, 58, 72, 56, 104, 75, 72, 75, 90, 104, 110, 56, 104, 75, 72, 75, 90, 104, 110, 59, 104, 111, 110, 56, 6, 156]",91
cag_N364_edge23640,4.044061661,[O][C][=Branch][=C][Branch][C][C][C][Branch][FrH0][pop][O][pop][O][pop][FrH0],[Fr][C][O][Cd][Branch1][Ring2][O][Ring1][Ring2][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch1][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][N][C][=C][C][Branch1][C][Fr][=C][Branch1][C][Fr][C][Ring1][Branch2],cag,"[66, 61, 51, 52, 60, 61, 61, 61, 60, 64, 72, 66, 72, 66, 72, 64]",16,[Fr][C][O][Cd][Branch1][Ring2][O][Ring1][Ring2][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch1][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][N][C][=C][C][Branch1][C][Fr][=C][Branch1][C][Fr][C][Ring1][Branch2][&&][cag],"[34, 22, 48, 23, 20, 55, 48, 54, 55, 20, 6, 48, 22, 20, 22, 34, 48, 54, 5, 20, 45, 45, 22, 7, 22, 20, 22, 34, 7, 22, 54, 1, 45, 22, 7, 22, 20, 22, 34, 7, 20, 22, 34, 22, 54, 21, 4, 71]",48,[O][C][=Branch][=C][Branch][C][C][C][Branch][FrH0][pop][O][pop][O][pop][FrH0][.][Fr][C][O][Cd][Branch1][Ring2][O][Ring1][Ring2][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch1][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][N][C][=C][C][Branch1][C][Fr][=C][Branch1][C][Fr][C][Ring1][Branch2][&&][cag],"[104, 75, 57, 58, 74, 75, 75, 75, 74, 89, 148, 104, 148, 104, 148, 89, 8, 90, 75, 104, 76, 72, 111, 104, 110, 111, 72, 56, 104, 75, 72, 75, 90, 104, 110, 55, 72, 101, 101, 75, 58, 75, 72, 75, 90, 58, 75, 110, 1, 101, 75, 58, 75, 72, 75, 90, 58, 72, 75, 90, 75, 110, 73, 6, 128]",66
lvt_N505_edge61279,4.79845047,[O][C][C][Branch][N][Branch][C][C][Branch][C][Branch][O][pop][Ring1][=Branch][pop][Branch][FrH0][pop][O][pop][FrH0][pop][O],[Fr][C][O][Yb][Branch1][Ring2][O][Ring1][Ring2][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch1][O][C][Branch1][C][Fr][O][Yb][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#C][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=N],lvt,"[66, 61, 61, 60, 65, 60, 61, 61, 60, 61, 60, 66, 72, 68, 51, 72, 60, 64, 72, 66, 72, 64, 72, 66]",24,[Fr][C][O][Yb][Branch1][Ring2][O][Ring1][Ring2][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch1][O][C][Branch1][C][Fr][O][Yb][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#C][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=N][&&][lvt],"[34, 22, 48, 64, 20, 55, 48, 54, 55, 20, 6, 48, 22, 20, 22, 34, 48, 54, 5, 48, 22, 20, 22, 34, 48, 64, 20, 6, 48, 22, 20, 22, 34, 48, 54, 3, 20, 6, 48, 22, 20, 22, 34, 48, 54, 6, 48, 22, 20, 22, 34, 48, 54, 8, 4, 86]",56,[O][C][C][Branch][N][Branch][C][C][Branch][C][Branch][O][pop][Ring1][=Branch][pop][Branch][FrH0][pop][O][pop][FrH0][pop][O][.][Fr][C][O][Yb][Branch1][Ring2][O][Ring1][Ring2][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch1][O][C][Branch1][C][Fr][O][Yb][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#C][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=N][&&][lvt],"[104, 75, 75, 74, 101, 74, 75, 75, 74, 75, 74, 104, 148, 110, 57, 148, 74, 89, 148, 104, 148, 89, 148, 104, 8, 90, 75, 104, 121, 72, 111, 104, 110, 111, 72, 56, 104, 75, 72, 75, 90, 104, 110, 55, 104, 75, 72, 75, 90, 104, 121, 72, 56, 104, 75, 72, 75, 90, 104, 110, 4, 72, 56, 104, 75, 72, 75, 90, 104, 110, 56, 104, 75, 72, 75, 90, 104, 110, 59, 6, 143]",82
cds_N259_edge134238,4.147964001,[FrH0][C][=C][Branch][C][Branch][C][N][Branch][C][Branch][C][Branch][C][C][Branch][FrH0][pop][C][pop][O][pop][C][pop][C][pop][C][pop][C],[Fr][N][C][N][Branch1][Branch1][C][=C][Ring1][Branch1][Ni][Branch1][O][N][C][N][Branch1][C][Fr][C][=C][Ring1][=Branch1][Branch1][O][N][C][N][Branch1][C][Fr][C][=C][Ring1][=Branch1][N][C][N][Branch1][C][Fr][C][=C][Ring1][=Branch1],cds,"[64, 61, 52, 60, 61, 60, 61, 65, 60, 61, 60, 61, 60, 61, 61, 60, 64, 72, 61, 72, 66, 72, 61, 72, 61, 72, 61, 72, 61]",29,[Fr][N][C][N][Branch1][Branch1][C][=C][Ring1][Branch1][Ni][Branch1][O][N][C][N][Branch1][C][Fr][C][=C][Ring1][=Branch1][Branch1][O][N][C][N][Branch1][C][Fr][C][=C][Ring1][=Branch1][N][C][N][Branch1][C][Fr][C][=C][Ring1][=Branch1][&&][cds],"[34, 45, 22, 45, 20, 20, 22, 7, 54, 20, 47, 20, 48, 45, 22, 45, 20, 22, 34, 22, 7, 54, 5, 20, 48, 45, 22, 45, 20, 22, 34, 22, 7, 54, 5, 45, 22, 45, 20, 22, 34, 22, 7, 54, 5, 4, 72]",47,[FrH0][C][=C][Branch][C][Branch][C][N][Branch][C][Branch][C][Branch][C][C][Branch][FrH0][pop][C][pop][O][pop][C][pop][C][pop][C][pop][C][.][Fr][N][C][N][Branch1][Branch1][C][=C][Ring1][Branch1][Ni][Branch1][O][N][C][N][Branch1][C][Fr][C][=C][Ring1][=Branch1][Branch1][O][N][C][N][Branch1][C][Fr][C][=C][Ring1][=Branch1][N][C][N][Branch1][C][Fr][C][=C][Ring1][=Branch1][&&][cds],"[89, 75, 58, 74, 75, 74, 75, 101, 74, 75, 74, 75, 74, 75, 75, 74, 89, 148, 75, 148, 104, 148, 75, 148, 75, 148, 75, 148, 75, 8, 90, 101, 75, 101, 72, 72, 75, 58, 110, 72, 103, 72, 104, 101, 75, 101, 72, 75, 90, 75, 58, 110, 55, 72, 104, 101, 75, 101, 72, 75, 90, 75, 58, 110, 55, 101, 75, 101, 72, 75, 90, 75, 58, 110, 55, 6, 129]",78
sxb_N36_edge40891,3.779284954,[:0nitrile][C][C][Branch][C][S][C][Branch][C][C][Branch][:0nitrile][pop][Branch][:0nitrile][pop][Ring1][Ring1][pop][FrH0][pop][Branch][:0nitrile][pop][FrH0][pop],[O][=C][Branch1][C][Fr][O][Cd][Cd][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch1][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][C][O][C][Branch1][C][Fr][O][Ring2][Ring1][=Branch1],sxb,"[17, 61, 61, 60, 61, 71, 61, 60, 61, 61, 60, 17, 72, 60, 17, 72, 68, 68, 72, 64, 72, 60, 17, 72, 64, 72]",26,[O][=C][Branch1][C][Fr][O][Cd][Cd][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch1][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][C][O][C][Branch1][C][Fr][O][Ring2][Ring1][=Branch1][&&][sxb],"[48, 7, 20, 22, 34, 48, 23, 23, 20, 6, 48, 22, 20, 22, 34, 48, 54, 5, 20, 1, 48, 22, 20, 22, 34, 9, 20, 6, 48, 22, 20, 22, 34, 48, 54, 7, 20, 2, 48, 22, 20, 22, 34, 48, 55, 54, 22, 48, 22, 20, 22, 34, 48, 55, 54, 5, 4, 98]",58,[:0nitrile][C][C][Branch][C][S][C][Branch][C][C][Branch][:0nitrile][pop][Branch][:0nitrile][pop][Ring1][Ring1][pop][FrH0][pop][Branch][:0nitrile][pop][FrH0][pop][.][O][=C][Branch1][C][Fr][O][Cd][Cd][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch1][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][C][O][C][Branch1][C][Fr][O][Ring2][Ring1][=Branch1][&&][sxb],"[21, 75, 75, 74, 75, 113, 75, 74, 75, 75, 74, 21, 148, 74, 21, 148, 110, 110, 148, 89, 148, 74, 21, 148, 89, 148, 8, 104, 58, 72, 75, 90, 104, 76, 76, 72, 56, 104, 75, 72, 75, 90, 104, 110, 55, 72, 1, 104, 75, 72, 75, 90, 60, 72, 56, 104, 75, 72, 75, 90, 104, 110, 58, 72, 2, 104, 75, 72, 75, 90, 104, 111, 110, 75, 104, 75, 72, 75, 90, 104, 111, 110, 55, 6, 156]",86
sod_N708_edge163880,3.577544451,[FrH0][C][C][=C][C][=C][Branch][C][Branch][FrH0][pop][C][=C][Ring1][#Branch][pop][S][C],[Fr][C][=C][N][Branch1][Branch1][C][N][Ring1][Branch1][Co][Branch1][O][N][C][=C][Branch1][C][Fr][N][C][Ring1][=Branch1][Branch1][O][N][C][=C][Branch1][C][Fr][N][C][Ring1][=Branch1][N][C][=C][Branch1][C][Fr][N][C][Ring1][=Branch1],sod,"[64, 61, 61, 52, 61, 52, 60, 61, 60, 64, 72, 61, 52, 68, 1, 72, 71, 61]",18,[Fr][C][=C][N][Branch1][Branch1][C][N][Ring1][Branch1][Co][Branch1][O][N][C][=C][Branch1][C][Fr][N][C][Ring1][=Branch1][Branch1][O][N][C][=C][Branch1][C][Fr][N][C][Ring1][=Branch1][N][C][=C][Branch1][C][Fr][N][C][Ring1][=Branch1][&&][sod],"[34, 22, 7, 45, 20, 20, 22, 45, 54, 20, 26, 20, 48, 45, 22, 7, 20, 22, 34, 45, 22, 54, 5, 20, 48, 45, 22, 7, 20, 22, 34, 45, 22, 54, 5, 45, 22, 7, 20, 22, 34, 45, 22, 54, 5, 4, 95]",47,[FrH0][C][C][=C][C][=C][Branch][C][Branch][FrH0][pop][C][=C][Ring1][#Branch][pop][S][C][.][Fr][C][=C][N][Branch1][Branch1][C][N][Ring1][Branch1][Co][Branch1][O][N][C][=C][Branch1][C][Fr][N][C][Ring1][=Branch1][Branch1][O][N][C][=C][Branch1][C][Fr][N][C][Ring1][=Branch1][N][C][=C][Branch1][C][Fr][N][C][Ring1][=Branch1][&&][sod],"[89, 75, 75, 58, 75, 58, 74, 75, 74, 89, 148, 75, 58, 110, 3, 148, 113, 75, 8, 90, 75, 58, 101, 72, 72, 75, 101, 110, 72, 80, 72, 104, 101, 75, 58, 72, 75, 90, 101, 75, 110, 55, 72, 104, 101, 75, 58, 72, 75, 90, 101, 75, 110, 55, 101, 75, 58, 72, 75, 90, 101, 75, 110, 55, 6, 153]",67
neb_N447_edge143419,2.579590797,[O][S][=C][Branch][C][C][N][Branch][C][Ring1][=Branch][pop][FrH0][pop][FrH0],[Fr][C][=C][N][C][=Branch2][=Branch1][#Branch1][=C][N][Branch1][#Branch2][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][Co][Ring1][#Branch2][Branch2][Ring1][=Branch2][N][C][=C][Branch1][C][Fr][C][=C][C][Ring1][#Branch1][=C][C][=C][C][Branch1][C][Fr][=C][N][Ring1][#C][Ring1][#Branch1][N][C][Branch1][#C][C][=C][C][=C][Branch1][C][Fr][C][N][Ring2][Ring1][Branch2][Ring1][#Branch1][=C][C][=C][Branch1][C][Fr][C][Ring1][=C][C][=C][Ring2][Ring2][#Branch2],neb,"[66, 71, 52, 60, 61, 61, 65, 60, 61, 68, 51, 72, 64, 72, 64]",15,[Fr][C][=C][N][C][=Branch2][=Branch1][#Branch1][=C][N][Branch1][#Branch2][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][Co][Ring1][#Branch2][Branch2][Ring1][=Branch2][N][C][=C][Branch1][C][Fr][C][=C][C][Ring1][#Branch1][=C][C][=C][C][Branch1][C][Fr][=C][N][Ring1][#C][Ring1][#Branch1][N][C][Branch1][#C][C][=C][C][=C][Branch1][C][Fr][C][N][Ring2][Ring1][Branch2][Ring1][#Branch1][=C][C][=C][Branch1][C][Fr][C][Ring1][=C][C][=C][Ring2][Ring2][#Branch2][&&][neb],"[34, 22, 7, 45, 22, 6, 5, 1, 7, 45, 20, 2, 22, 7, 20, 22, 34, 22, 7, 54, 1, 26, 54, 2, 21, 54, 6, 45, 22, 7, 20, 22, 34, 22, 7, 22, 54, 1, 7, 22, 7, 22, 20, 22, 34, 7, 45, 54, 3, 54, 1, 45, 22, 20, 3, 22, 7, 22, 7, 20, 22, 34, 22, 45, 55, 54, 21, 54, 1, 7, 22, 7, 20, 22, 34, 22, 54, 7, 22, 7, 55, 55, 2, 4, 89]",85,[O][S][=C][Branch][C][C][N][Branch][C][Ring1][=Branch][pop][FrH0][pop][FrH0][.][Fr][C][=C][N][C][=Branch2][=Branch1][#Branch1][=C][N][Branch1][#Branch2][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][Co][Ring1][#Branch2][Branch2][Ring1][=Branch2][N][C][=C][Branch1][C][Fr][C][=C][C][Ring1][#Branch1][=C][C][=C][C][Branch1][C][Fr][=C][N][Ring1][#C][Ring1][#Branch1][N][C][Branch1][#C][C][=C][C][=C][Branch1][C][Fr][C][N][Ring2][Ring1][Branch2][Ring1][#Branch1][=C][C][=C][Branch1][C][Fr][C][Ring1][=C][C][=C][Ring2][Ring2][#Branch2][&&][neb],"[104, 113, 58, 74, 75, 75, 101, 74, 75, 110, 57, 148, 89, 148, 89, 8, 90, 75, 58, 101, 75, 56, 55, 1, 58, 101, 72, 2, 75, 58, 72, 75, 90, 75, 58, 110, 1, 80, 110, 2, 73, 110, 56, 101, 75, 58, 72, 75, 90, 75, 58, 75, 110, 1, 58, 75, 58, 75, 72, 75, 90, 58, 101, 110, 4, 110, 1, 101, 75, 72, 4, 75, 58, 75, 58, 72, 75, 90, 75, 101, 111, 110, 73, 110, 1, 58, 75, 58, 72, 75, 90, 75, 110, 58, 75, 58, 111, 111, 2, 6, 146]",102
